Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","276","Sudan","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","276","Sudan","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","276","Sudan","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","276","Sudan","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","276","Sudan","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","276","Sudan","261","Calories/Year","661","Cocoa, beans","2017","2017","million kcal","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","276","Sudan","271","Proteins/Year","661","Cocoa, beans","2017","2017","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","276","Sudan","281","Fats/Year","661","Cocoa, beans","2017","2017","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","207","Suriname","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5510","Production","661","Cocoa, beans","2014","2014","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5510","Production","661","Cocoa, beans","2015","2015","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5510","Production","661","Cocoa, beans","2016","2016","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5510","Production","661","Cocoa, beans","2017","2017","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5510","Production","661","Cocoa, beans","2018","2018","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","207","Suriname","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","38","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","23","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","22","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","16","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","17","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","3","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","17","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","210","Sweden","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","37","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","20","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","5","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","15","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","16","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","8132","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","8132","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","8132","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","8132","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","8132","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","43294","","Official data"
"SCL","Supply Utilization Accounts","211","Switzerland","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","43187","","Official data"
"SCL","Supply Utilization Accounts","211","Switzerland","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","38577","","Official data"
"SCL","Supply Utilization Accounts","211","Switzerland","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","42784","","Official data"
"SCL","Supply Utilization Accounts","211","Switzerland","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","44984","","Official data"
"SCL","Supply Utilization Accounts","211","Switzerland","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","281","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","266","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","331","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","252","","Official data"
"SCL","Supply Utilization Accounts","211","Switzerland","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","486","","Official data"
"SCL","Supply Utilization Accounts","211","Switzerland","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","43013","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","42921","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","38245","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","42532","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","44498","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","211","Switzerland","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","208","Tajikistan","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","2","X","International reliable sources"
"SCL","Supply Utilization Accounts","208","Tajikistan","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","208","Tajikistan","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","208","Tajikistan","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","208","Tajikistan","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","208","Tajikistan","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","208","Tajikistan","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2014","2014","tonnes","2","F","FAO estimate"
"SCL","Supply Utilization Accounts","208","Tajikistan","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","216","Thailand","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","3513","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","3513","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","3513","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","3513","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","3513","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5510","Production","661","Cocoa, beans","2014","2014","tonnes","144","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5510","Production","661","Cocoa, beans","2015","2015","tonnes","128","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5510","Production","661","Cocoa, beans","2016","2016","tonnes","120","F","FAO estimate"
"SCL","Supply Utilization Accounts","216","Thailand","5510","Production","661","Cocoa, beans","2017","2017","tonnes","125","F","FAO estimate"
"SCL","Supply Utilization Accounts","216","Thailand","5510","Production","661","Cocoa, beans","2018","2018","tonnes","124","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","17539","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","15667","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","290","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","3","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","289","","Official data"
"SCL","Supply Utilization Accounts","216","Thailand","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","17683","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","15795","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","117","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","126","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","125","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","216","Thailand","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","32","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","199","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","343","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","349","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","357","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5510","Production","661","Cocoa, beans","2014","2014","tonnes","167","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5510","Production","661","Cocoa, beans","2015","2015","tonnes","171","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5510","Production","661","Cocoa, beans","2016","2016","tonnes","174","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5510","Production","661","Cocoa, beans","2017","2017","tonnes","179","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5510","Production","661","Cocoa, beans","2018","2018","tonnes","183","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","0","X","International reliable sources"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","0","X","International reliable sources"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","0","X","International reliable sources"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","167","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","144","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","6","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","9","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","10","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2015","2015","tonnes","28","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2016","2016","tonnes","168","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","170","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2018","2018","tonnes","174","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2016","2016","kcal/capita/day","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2018","2018","kcal/capita/day","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","261","Calories/Year","661","Cocoa, beans","2015","2015","million kcal","115","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","261","Calories/Year","661","Cocoa, beans","2016","2016","million kcal","697","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","261","Calories/Year","661","Cocoa, beans","2017","2017","million kcal","704","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","261","Calories/Year","661","Cocoa, beans","2018","2018","million kcal","719","Fc","Calculated data"
