Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1993","1993","1000 US$","941580","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1994","1994","1000 US$","860808","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1995","1995","1000 US$","827240","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1996","1996","1000 US$","936401","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1997","1997","1000 US$","865785","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1998","1998","1000 US$","1065345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1999","1999","1000 US$","885870","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2000","2000","1000 US$","954625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2001","2001","1000 US$","1142158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2002","2002","1000 US$","1270861","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2003","2003","1000 US$","1387212","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2004","2004","1000 US$","1373878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2005","2005","1000 US$","1467856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2006","2006","1000 US$","1514436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2007","2007","1000 US$","1466420","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2008","2008","1000 US$","1568226","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2009","2009","1000 US$","1557439","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2010","2010","1000 US$","1616776","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2011","2011","1000 US$","1345240","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2012","2012","1000 US$","1395376","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2013","2013","1000 US$","1356783","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2014","2014","1000 US$","1371648","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2015","2015","1000 US$","1119598","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2016","2016","1000 US$","1238112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2017","2017","1000 US$","1115086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5304","South-eastern Asia","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2018","2018","1000 US$","1445004","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1961","1961","1000 Int. $","20985","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1962","1962","1000 Int. $","29304","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1963","1963","1000 Int. $","31785","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1964","1964","1000 Int. $","35942","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1965","1965","1000 Int. $","34653","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1966","1966","1000 Int. $","33760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1967","1967","1000 Int. $","37521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1968","1968","1000 Int. $","40815","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1969","1969","1000 Int. $","44965","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1970","1970","1000 Int. $","43542","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1971","1971","1000 Int. $","48117","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1972","1972","1000 Int. $","47019","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1973","1973","1000 Int. $","37534","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1974","1974","1000 Int. $","52619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1975","1975","1000 Int. $","56755","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1976","1976","1000 Int. $","50476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1977","1977","1000 Int. $","46593","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1978","1978","1000 Int. $","47234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1979","1979","1000 Int. $","44271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1980","1980","1000 Int. $","49475","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1981","1981","1000 Int. $","52158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1982","1982","1000 Int. $","41990","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1983","1983","1000 Int. $","46326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1984","1984","1000 Int. $","54368","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1985","1985","1000 Int. $","57962","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1986","1986","1000 Int. $","54164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1987","1987","1000 Int. $","54501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1988","1988","1000 Int. $","59103","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1989","1989","1000 Int. $","77736","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1990","1990","1000 Int. $","66390","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1991","1991","1000 Int. $","57857","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1992","1992","1000 Int. $","64948","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1993","1993","1000 Int. $","61490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1994","1994","1000 Int. $","53534","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1995","1995","1000 Int. $","49849","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1996","1996","1000 Int. $","58930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1997","1997","1000 Int. $","68065","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1998","1998","1000 Int. $","52121","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1999","1999","1000 Int. $","58224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2000","2000","1000 Int. $","75370","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2001","2001","1000 Int. $","62058","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2002","2002","1000 Int. $","69164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2003","2003","1000 Int. $","72332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2004","2004","1000 Int. $","65468","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2005","2005","1000 Int. $","79756","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2006","2006","1000 Int. $","83570","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2007","2007","1000 Int. $","81217","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2008","2008","1000 Int. $","85146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2009","2009","1000 Int. $","97077","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2010","2010","1000 Int. $","69127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2011","2011","1000 Int. $","82065","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2012","2012","1000 Int. $","67409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2013","2013","1000 Int. $","71218","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2014","2014","1000 Int. $","77099","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2015","2015","1000 Int. $","77955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2016","2016","1000 Int. $","77211","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2017","2017","1000 Int. $","77474","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2018","2018","1000 Int. $","77730","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2019","2019","1000 Int. $","77097","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1998","1998","1000 US$","88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1999","1999","1000 US$","760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2000","2000","1000 US$","1141","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2001","2001","1000 US$","663","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2002","2002","1000 US$","1568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2003","2003","1000 US$","2443","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2004","2004","1000 US$","1236","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2005","2005","1000 US$","1249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2006","2006","1000 US$","1821","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2007","2007","1000 US$","1728","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2008","2008","1000 US$","3305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2009","2009","1000 US$","3265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2010","2010","1000 US$","4682","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2011","2011","1000 US$","4209","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2012","2012","1000 US$","7185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2013","2013","1000 US$","6883","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2014","2014","1000 US$","5510","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2015","2015","1000 US$","4174","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2016","2016","1000 US$","5443","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2017","2017","1000 US$","5847","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2018","2018","1000 US$","5811","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1961","1961","1000 US$","1965","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1962","1962","1000 US$","2395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1963","1963","1000 US$","2784","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1964","1964","1000 US$","1577","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1965","1965","1000 US$","2097","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1966","1966","1000 US$","2126","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1967","1967","1000 US$","2110","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1968","1968","1000 US$","2773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1969","1969","1000 US$","1861","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1970","1970","1000 US$","2151","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1971","1971","1000 US$","1019","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1972","1972","1000 US$","2497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1973","1973","1000 US$","2086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1974","1974","1000 US$","2133","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1975","1975","1000 US$","2174","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1976","1976","1000 US$","2203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1977","1977","1000 US$","2218","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1978","1978","1000 US$","3142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1979","1979","1000 US$","3179","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1980","1980","1000 US$","2356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1981","1981","1000 US$","2865","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1982","1982","1000 US$","1774","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1983","1983","1000 US$","4189","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1984","1984","1000 US$","2702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1985","1985","1000 US$","3270","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1986","1986","1000 US$","4252","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1987","1987","1000 US$","4244","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1988","1988","1000 US$","2632","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1989","1989","1000 US$","5161","A","Aggregate, may include official, semi-official, estimated or calculated data"
